,Inputs,Directions,Energy
874,PHHHP,SLFFF,0
875,PHHHP,SFRRL,0
876,PHHHP,SFRRF,0
877,PHHHP,SFRLR,0
878,PHHHP,SFRLL,0
879,PHHHP,SFRLF,0
880,PHHHP,SFRFR,0
881,PHHHP,SFRFL,0
882,PHHHP,SFRFF,0
883,PHHHP,SFLRR,0
884,PHHHP,SFLRL,0
885,PHHHP,SFLRF,0
886,PHHHP,SFLLR,0
887,PHHHP,SFLLF,0
888,PHHHP,SFLFR,0
889,PHHHP,SFLFL,0
890,PHHHP,SFLFF,0
891,PHHHP,SFFRR,0
892,PHHHP,SFFRL,0
893,PHHHP,SFFRF,0
894,PHHHP,SFFLR,0
895,PHHHP,SFFLL,0
896,PHHHP,SFFLF,0
897,PHHHP,SFFFR,0
898,PHHHP,SFFFL,0
899,PHHHP,SFFFF,0
900,PHHPH,SRRRL,0
901,PHHPH,SRRRF,0
902,PHHPH,SRRLR,0
903,PHHPH,SRRLL,1
904,PHHPH,SRRLF,0
905,PHHPH,SRRFR,0
906,PHHPH,SRRFL,0
907,PHHPH,SRRFF,0
908,PHHPH,SRLRR,1
909,PHHPH,SRLRL,0
910,PHHPH,SRLRF,0
911,PHHPH,SRLLR,0
912,PHHPH,SRLLF,0
913,PHHPH,SRLFR,0
914,PHHPH,SRLFL,0
915,PHHPH,SRLFF,0
916,PHHPH,SRFRR,1
917,PHHPH,SRFRL,0
918,PHHPH,SRFRF,0
919,PHHPH,SRFLR,0
920,PHHPH,SRFLL,1
921,PHHPH,SRFLF,0
922,PHHPH,SRFFR,0
923,PHHPH,SRFFL,0
924,PHHPH,SRFFF,0
925,PHHPH,SLRRL,0
926,PHHPH,SLRRF,0
927,PHHPH,SLRLR,0
928,PHHPH,SLRLL,1
929,PHHPH,SLRLF,0
930,PHHPH,SLRFR,0
931,PHHPH,SLRFL,0
932,PHHPH,SLRFF,0
933,PHHPH,SLLRR,1
934,PHHPH,SLLRL,0
935,PHHPH,SLLRF,0
936,PHHPH,SLLLR,0
937,PHHPH,SLLLF,0
938,PHHPH,SLLFR,0
939,PHHPH,SLLFL,0
940,PHHPH,SLLFF,0
941,PHHPH,SLFRR,1
942,PHHPH,SLFRL,0
943,PHHPH,SLFRF,0
944,PHHPH,SLFLR,0
945,PHHPH,SLFLL,1
946,PHHPH,SLFLF,0
947,PHHPH,SLFFR,0
948,PHHPH,SLFFL,0
949,PHHPH,SLFFF,0
950,PHHPH,SFRRL,0
951,PHHPH,SFRRF,0
952,PHHPH,SFRLR,0
953,PHHPH,SFRLL,1
954,PHHPH,SFRLF,0
955,PHHPH,SFRFR,0
956,PHHPH,SFRFL,0
957,PHHPH,SFRFF,0
958,PHHPH,SFLRR,1
959,PHHPH,SFLRL,0
960,PHHPH,SFLRF,0
961,PHHPH,SFLLR,0
962,PHHPH,SFLLF,0
963,PHHPH,SFLFR,0
964,PHHPH,SFLFL,0
965,PHHPH,SFLFF,0
966,PHHPH,SFFRR,1
967,PHHPH,SFFRL,0
968,PHHPH,SFFRF,0
969,PHHPH,SFFLR,0
970,PHHPH,SFFLL,1
971,PHHPH,SFFLF,0
972,PHHPH,SFFFR,0
973,PHHPH,SFFFL,0
974,PHHPH,SFFFF,0
975,PHPHH,SRRRL,0
976,PHPHH,SRRRF,0
977,PHPHH,SRRLR,0
978,PHPHH,SRRLL,1
979,PHPHH,SRRLF,0
980,PHPHH,SRRFR,0
981,PHPHH,SRRFL,0
982,PHPHH,SRRFF,0
983,PHPHH,SRLRR,1
984,PHPHH,SRLRL,0
985,PHPHH,SRLRF,0
986,PHPHH,SRLLR,0
987,PHPHH,SRLLF,0
988,PHPHH,SRLFR,0
989,PHPHH,SRLFL,0
990,PHPHH,SRLFF,0
991,PHPHH,SRFRR,1
992,PHPHH,SRFRL,0
993,PHPHH,SRFRF,0
994,PHPHH,SRFLR,0
995,PHPHH,SRFLL,1
996,PHPHH,SRFLF,0
997,PHPHH,SRFFR,0
998,PHPHH,SRFFL,0
999,PHPHH,SRFFF,0
1000,PHPHH,SLRRL,0
1001,PHPHH,SLRRF,0
1002,PHPHH,SLRLR,0
1003,PHPHH,SLRLL,1
1004,PHPHH,SLRLF,0
1005,PHPHH,SLRFR,0
1006,PHPHH,SLRFL,0
1007,PHPHH,SLRFF,0
1008,PHPHH,SLLRR,1
1009,PHPHH,SLLRL,0
1010,PHPHH,SLLRF,0
1011,PHPHH,SLLLR,0
1012,PHPHH,SLLLF,0
1013,PHPHH,SLLFR,0
1014,PHPHH,SLLFL,0
1015,PHPHH,SLLFF,0
1016,PHPHH,SLFRR,1
1017,PHPHH,SLFRL,0
1018,PHPHH,SLFRF,0
1019,PHPHH,SLFLR,0
1020,PHPHH,SLFLL,1
1021,PHPHH,SLFLF,0
1022,PHPHH,SLFFR,0
1023,PHPHH,SLFFL,0
1024,PHPHH,SLFFF,0
1025,PHPHH,SFRRL,0
1026,PHPHH,SFRRF,0
1027,PHPHH,SFRLR,0
1028,PHPHH,SFRLL,1
1029,PHPHH,SFRLF,0
1030,PHPHH,SFRFR,0
1031,PHPHH,SFRFL,0
1032,PHPHH,SFRFF,0
1033,PHPHH,SFLRR,1
1034,PHPHH,SFLRL,0
1035,PHPHH,SFLRF,0
1036,PHPHH,SFLLR,0
1037,PHPHH,SFLLF,0
1038,PHPHH,SFLFR,0
1039,PHPHH,SFLFL,0
1040,PHPHH,SFLFF,0
1041,PHPHH,SFFRR,1
1042,PHPHH,SFFRL,0
1043,PHPHH,SFFRF,0
1044,PHPHH,SFFLR,0
1045,PHPHH,SFFLL,1
1046,PHPHH,SFFLF,0
1047,PHPHH,SFFFR,0
1048,PHPHH,SFFFL,0
1049,PHPHH,SFFFF,0
1050,PPHHH,SRRRL,0
1051,PPHHH,SRRRF,0
1052,PPHHH,SRRLR,0
1053,PPHHH,SRRLL,0
1054,PPHHH,SRRLF,0
1055,PPHHH,SRRFR,0
1056,PPHHH,SRRFL,0
1057,PPHHH,SRRFF,0
1058,PPHHH,SRLRR,0
1059,PPHHH,SRLRL,0
1060,PPHHH,SRLRF,0
1061,PPHHH,SRLLR,0
1062,PPHHH,SRLLF,0
1063,PPHHH,SRLFR,0
1064,PPHHH,SRLFL,0
1065,PPHHH,SRLFF,0
1066,PPHHH,SRFRR,0
1067,PPHHH,SRFRL,0
1068,PPHHH,SRFRF,0
1069,PPHHH,SRFLR,0
1070,PPHHH,SRFLL,0
1071,PPHHH,SRFLF,0
1072,PPHHH,SRFFR,0
1073,PPHHH,SRFFL,0
1074,PPHHH,SRFFF,0
1075,PPHHH,SLRRL,0
1076,PPHHH,SLRRF,0
1077,PPHHH,SLRLR,0
1078,PPHHH,SLRLL,0
1079,PPHHH,SLRLF,0
1080,PPHHH,SLRFR,0
1081,PPHHH,SLRFL,0
1082,PPHHH,SLRFF,0
1083,PPHHH,SLLRR,0
1084,PPHHH,SLLRL,0
1085,PPHHH,SLLRF,0
1086,PPHHH,SLLLR,0
1087,PPHHH,SLLLF,0
1088,PPHHH,SLLFR,0
1089,PPHHH,SLLFL,0
1090,PPHHH,SLLFF,0
1091,PPHHH,SLFRR,0
1092,PPHHH,SLFRL,0
1093,PPHHH,SLFRF,0
1094,PPHHH,SLFLR,0
1095,PPHHH,SLFLL,0
1096,PPHHH,SLFLF,0
1097,PPHHH,SLFFR,0
1098,PPHHH,SLFFL,0
1099,PPHHH,SLFFF,0
1100,PPHHH,SFRRL,0
1101,PPHHH,SFRRF,0
1102,PPHHH,SFRLR,0
1103,PPHHH,SFRLL,0
1104,PPHHH,SFRLF,0
1105,PPHHH,SFRFR,0
1106,PPHHH,SFRFL,0
1107,PPHHH,SFRFF,0
1108,PPHHH,SFLRR,0
1109,PPHHH,SFLRL,0
1110,PPHHH,SFLRF,0
1111,PPHHH,SFLLR,0
1112,PPHHH,SFLLF,0
1113,PPHHH,SFLFR,0
1114,PPHHH,SFLFL,0
1115,PPHHH,SFLFF,0
1116,PPHHH,SFFRR,0
1117,PPHHH,SFFRL,0
1118,PPHHH,SFFRF,0
1119,PPHHH,SFFLR,0
1120,PPHHH,SFFLL,0
1121,PPHHH,SFFLF,0
1122,PPHHH,SFFFR,0
1123,PPHHH,SFFFL,0
1124,PPHHH,SFFFF,0
1125,HHHHHP,SRRRLR,1
1126,HHHHHP,SRRRLL,1
1127,HHHHHP,SRRRLF,1
1128,HHHHHP,SRRRFR,1
1129,HHHHHP,SRRRFL,1
1130,HHHHHP,SRRRFF,1
1131,HHHHHP,SRRLRR,0
1132,HHHHHP,SRRLRL,0
1133,HHHHHP,SRRLRF,0
1134,HHHHHP,SRRLLR,1
1135,HHHHHP,SRRLLF,1
1136,HHHHHP,SRRLFR,0
1137,HHHHHP,SRRLFL,0
1138,HHHHHP,SRRLFF,0
1139,HHHHHP,SRRFRR,0
1140,HHHHHP,SRRFRL,0
1141,HHHHHP,SRRFRF,0
1142,HHHHHP,SRRFLR,0
1143,HHHHHP,SRRFLL,0
1144,HHHHHP,SRRFLF,0
1145,HHHHHP,SRRFFR,0
1146,HHHHHP,SRRFFL,0
1147,HHHHHP,SRRFFF,0
1148,HHHHHP,SRLRRL,1
1149,HHHHHP,SRLRRF,1
1150,HHHHHP,SRLRLR,0
1151,HHHHHP,SRLRLL,0
1152,HHHHHP,SRLRLF,0
1153,HHHHHP,SRLRFR,0
1154,HHHHHP,SRLRFL,0
1155,HHHHHP,SRLRFF,0
1156,HHHHHP,SRLLRR,1
1157,HHHHHP,SRLLRL,1
1158,HHHHHP,SRLLRF,1
1159,HHHHHP,SRLLFR,1
1160,HHHHHP,SRLLFL,1
1161,HHHHHP,SRLLFF,1
1162,HHHHHP,SRLFRR,0
1163,HHHHHP,SRLFRL,0
1164,HHHHHP,SRLFRF,0
1165,HHHHHP,SRLFLR,0
1166,HHHHHP,SRLFLL,0
1167,HHHHHP,SRLFLF,0
1168,HHHHHP,SRLFFR,0
1169,HHHHHP,SRLFFL,0
1170,HHHHHP,SRLFFF,0
1171,HHHHHP,SRFRRL,1
1172,HHHHHP,SRFRRF,1
1173,HHHHHP,SRFRLR,0
1174,HHHHHP,SRFRLL,0
1175,HHHHHP,SRFRLF,0
1176,HHHHHP,SRFRFR,0
1177,HHHHHP,SRFRFL,0
1178,HHHHHP,SRFRFF,0
1179,HHHHHP,SRFLRR,0
1180,HHHHHP,SRFLRL,0
1181,HHHHHP,SRFLRF,0
1182,HHHHHP,SRFLLR,1
1183,HHHHHP,SRFLLF,1
1184,HHHHHP,SRFLFR,0
1185,HHHHHP,SRFLFL,0
1186,HHHHHP,SRFLFF,0
1187,HHHHHP,SRFFRR,0
1188,HHHHHP,SRFFRL,0
1189,HHHHHP,SRFFRF,0
1190,HHHHHP,SRFFLR,0
1191,HHHHHP,SRFFLL,0
1192,HHHHHP,SRFFLF,0
1193,HHHHHP,SRFFFR,0
1194,HHHHHP,SRFFFL,0
1195,HHHHHP,SRFFFF,0
1196,HHHHHP,SLRRLR,1
1197,HHHHHP,SLRRLL,1
1198,HHHHHP,SLRRLF,1
1199,HHHHHP,SLRRFR,1
1200,HHHHHP,SLRRFL,1
1201,HHHHHP,SLRRFF,1
1202,HHHHHP,SLRLRR,0
1203,HHHHHP,SLRLRL,0
1204,HHHHHP,SLRLRF,0
1205,HHHHHP,SLRLLR,1
1206,HHHHHP,SLRLLF,1
1207,HHHHHP,SLRLFR,0
1208,HHHHHP,SLRLFL,0
1209,HHHHHP,SLRLFF,0
1210,HHHHHP,SLRFRR,0
1211,HHHHHP,SLRFRL,0
1212,HHHHHP,SLRFRF,0
1213,HHHHHP,SLRFLR,0
1214,HHHHHP,SLRFLL,0
1215,HHHHHP,SLRFLF,0
1216,HHHHHP,SLRFFR,0
1217,HHHHHP,SLRFFL,0
1218,HHHHHP,SLRFFF,0
1219,HHHHHP,SLLRRL,1
1220,HHHHHP,SLLRRF,1
1221,HHHHHP,SLLRLR,0
1222,HHHHHP,SLLRLL,0
1223,HHHHHP,SLLRLF,0
1224,HHHHHP,SLLRFR,0
1225,HHHHHP,SLLRFL,0
1226,HHHHHP,SLLRFF,0
1227,HHHHHP,SLLLRR,1
1228,HHHHHP,SLLLRL,1
1229,HHHHHP,SLLLRF,1
1230,HHHHHP,SLLLFR,1
1231,HHHHHP,SLLLFL,1
1232,HHHHHP,SLLLFF,1
1233,HHHHHP,SLLFRR,0
1234,HHHHHP,SLLFRL,0
1235,HHHHHP,SLLFRF,0
1236,HHHHHP,SLLFLR,0
1237,HHHHHP,SLLFLL,0
1238,HHHHHP,SLLFLF,0
1239,HHHHHP,SLLFFR,0
1240,HHHHHP,SLLFFL,0
1241,HHHHHP,SLLFFF,0
1242,HHHHHP,SLFRRL,1
1243,HHHHHP,SLFRRF,1
1244,HHHHHP,SLFRLR,0
1245,HHHHHP,SLFRLL,0
1246,HHHHHP,SLFRLF,0
1247,HHHHHP,SLFRFR,0
1248,HHHHHP,SLFRFL,0
1249,HHHHHP,SLFRFF,0
1250,HHHHHP,SLFLRR,0
1251,HHHHHP,SLFLRL,0
1252,HHHHHP,SLFLRF,0
1253,HHHHHP,SLFLLR,1
1254,HHHHHP,SLFLLF,1
1255,HHHHHP,SLFLFR,0
1256,HHHHHP,SLFLFL,0
1257,HHHHHP,SLFLFF,0
1258,HHHHHP,SLFFRR,0
1259,HHHHHP,SLFFRL,0
1260,HHHHHP,SLFFRF,0
1261,HHHHHP,SLFFLR,0
1262,HHHHHP,SLFFLL,0
1263,HHHHHP,SLFFLF,0
1264,HHHHHP,SLFFFR,0
1265,HHHHHP,SLFFFL,0
1266,HHHHHP,SLFFFF,0
1267,HHHHHP,SFRRLR,1
1268,HHHHHP,SFRRLL,1
1269,HHHHHP,SFRRLF,1
1270,HHHHHP,SFRRFR,1
1271,HHHHHP,SFRRFL,1
1272,HHHHHP,SFRRFF,1
1273,HHHHHP,SFRLRR,0
1274,HHHHHP,SFRLRL,0
1275,HHHHHP,SFRLRF,0
1276,HHHHHP,SFRLLR,1
1277,HHHHHP,SFRLLF,1
1278,HHHHHP,SFRLFR,0
1279,HHHHHP,SFRLFL,0
1280,HHHHHP,SFRLFF,0
1281,HHHHHP,SFRFRR,0
1282,HHHHHP,SFRFRL,0
1283,HHHHHP,SFRFRF,0
1284,HHHHHP,SFRFLR,0
1285,HHHHHP,SFRFLL,0
1286,HHHHHP,SFRFLF,0
1287,HHHHHP,SFRFFR,0
1288,HHHHHP,SFRFFL,0
1289,HHHHHP,SFRFFF,0
1290,HHHHHP,SFLRRL,1
1291,HHHHHP,SFLRRF,1
1292,HHHHHP,SFLRLR,0
1293,HHHHHP,SFLRLL,0
1294,HHHHHP,SFLRLF,0
1295,HHHHHP,SFLRFR,0
1296,HHHHHP,SFLRFL,0
1297,HHHHHP,SFLRFF,0
1298,HHHHHP,SFLLRR,1
1299,HHHHHP,SFLLRL,1
1300,HHHHHP,SFLLRF,1
1301,HHHHHP,SFLLFR,1
1302,HHHHHP,SFLLFL,1
1303,HHHHHP,SFLLFF,1
1304,HHHHHP,SFLFRR,0
1305,HHHHHP,SFLFRL,0
1306,HHHHHP,SFLFRF,0
1307,HHHHHP,SFLFLR,0
1308,HHHHHP,SFLFLL,0
1309,HHHHHP,SFLFLF,0
1310,HHHHHP,SFLFFR,0
1311,HHHHHP,SFLFFL,0
1312,HHHHHP,SFLFFF,0
1313,HHHHHP,SFFRRL,1
1314,HHHHHP,SFFRRF,1
1315,HHHHHP,SFFRLR,0
1316,HHHHHP,SFFRLL,0
1317,HHHHHP,SFFRLF,0
1318,HHHHHP,SFFRFR,0
1319,HHHHHP,SFFRFL,0
1320,HHHHHP,SFFRFF,0
1321,HHHHHP,SFFLRR,0
1322,HHHHHP,SFFLRL,0
1323,HHHHHP,SFFLRF,0
1324,HHHHHP,SFFLLR,1
1325,HHHHHP,SFFLLF,1
1326,HHHHHP,SFFLFR,0
1327,HHHHHP,SFFLFL,0
1328,HHHHHP,SFFLFF,0
1329,HHHHHP,SFFFRR,0
1330,HHHHHP,SFFFRL,0
1331,HHHHHP,SFFFRF,0
1332,HHHHHP,SFFFLR,0
1333,HHHHHP,SFFFLL,0
1334,HHHHHP,SFFFLF,0
1335,HHHHHP,SFFFFR,0
1336,HHHHHP,SFFFFL,0
1337,HHHHHP,SFFFFF,0
1338,HHHHPH,SRRRLR,1
1339,HHHHPH,SRRRLL,2
1340,HHHHPH,SRRRLF,1
1341,HHHHPH,SRRRFR,2
1342,HHHHPH,SRRRFL,1
1343,HHHHPH,SRRRFF,1
1344,HHHHPH,SRRLRR,1
1345,HHHHPH,SRRLRL,0
1346,HHHHPH,SRRLRF,0
1347,HHHHPH,SRRLLR,0
1348,HHHHPH,SRRLLF,0
1349,HHHHPH,SRRLFR,0
1350,HHHHPH,SRRLFL,0
1351,HHHHPH,SRRLFF,0
1352,HHHHPH,SRRFRR,2
1353,HHHHPH,SRRFRL,0
1354,HHHHPH,SRRFRF,0
1355,HHHHPH,SRRFLR,0
1356,HHHHPH,SRRFLL,1
1357,HHHHPH,SRRFLF,0
1358,HHHHPH,SRRFFR,0
1359,HHHHPH,SRRFFL,0
1360,HHHHPH,SRRFFF,0
1361,HHHHPH,SRLRRL,0
1362,HHHHPH,SRLRRF,0
1363,HHHHPH,SRLRLR,0
1364,HHHHPH,SRLRLL,1
1365,HHHHPH,SRLRLF,0
1366,HHHHPH,SRLRFR,0
1367,HHHHPH,SRLRFL,0
1368,HHHHPH,SRLRFF,0
1369,HHHHPH,SRLLRR,2
1370,HHHHPH,SRLLRL,1
1371,HHHHPH,SRLLRF,1
1372,HHHHPH,SRLLFR,1
1373,HHHHPH,SRLLFL,2
1374,HHHHPH,SRLLFF,1
1375,HHHHPH,SRLFRR,1
1376,HHHHPH,SRLFRL,0
1377,HHHHPH,SRLFRF,0
1378,HHHHPH,SRLFLR,0
1379,HHHHPH,SRLFLL,2
1380,HHHHPH,SRLFLF,0
1381,HHHHPH,SRLFFR,0
1382,HHHHPH,SRLFFL,0
1383,HHHHPH,SRLFFF,0
1384,HHHHPH,SRFRRL,0
1385,HHHHPH,SRFRRF,1
1386,HHHHPH,SRFRLR,0
1387,HHHHPH,SRFRLL,1
1388,HHHHPH,SRFRLF,0
1389,HHHHPH,SRFRFR,0
1390,HHHHPH,SRFRFL,0
1391,HHHHPH,SRFRFF,0
1392,HHHHPH,SRFLRR,1
1393,HHHHPH,SRFLRL,0
1394,HHHHPH,SRFLRF,0
1395,HHHHPH,SRFLLR,0
1396,HHHHPH,SRFLLF,1
1397,HHHHPH,SRFLFR,0
1398,HHHHPH,SRFLFL,0
1399,HHHHPH,SRFLFF,0
1400,HHHHPH,SRFFRR,1
1401,HHHHPH,SRFFRL,0
1402,HHHHPH,SRFFRF,0
1403,HHHHPH,SRFFLR,0
1404,HHHHPH,SRFFLL,1
1405,HHHHPH,SRFFLF,0
1406,HHHHPH,SRFFFR,0
1407,HHHHPH,SRFFFL,0
1408,HHHHPH,SRFFFF,0
1409,HHHHPH,SLRRLR,1
1410,HHHHPH,SLRRLL,2
1411,HHHHPH,SLRRLF,1
1412,HHHHPH,SLRRFR,2
1413,HHHHPH,SLRRFL,1
1414,HHHHPH,SLRRFF,1
1415,HHHHPH,SLRLRR,1
1416,HHHHPH,SLRLRL,0
1417,HHHHPH,SLRLRF,0
1418,HHHHPH,SLRLLR,0
1419,HHHHPH,SLRLLF,0
1420,HHHHPH,SLRLFR,0
1421,HHHHPH,SLRLFL,0
1422,HHHHPH,SLRLFF,0
1423,HHHHPH,SLRFRR,2
1424,HHHHPH,SLRFRL,0
1425,HHHHPH,SLRFRF,0
1426,HHHHPH,SLRFLR,0
1427,HHHHPH,SLRFLL,1
1428,HHHHPH,SLRFLF,0
1429,HHHHPH,SLRFFR,0
1430,HHHHPH,SLRFFL,0
1431,HHHHPH,SLRFFF,0
1432,HHHHPH,SLLRRL,0
1433,HHHHPH,SLLRRF,0
1434,HHHHPH,SLLRLR,0
1435,HHHHPH,SLLRLL,1
1436,HHHHPH,SLLRLF,0
1437,HHHHPH,SLLRFR,0
1438,HHHHPH,SLLRFL,0
1439,HHHHPH,SLLRFF,0
1440,HHHHPH,SLLLRR,2
1441,HHHHPH,SLLLRL,1
1442,HHHHPH,SLLLRF,1
1443,HHHHPH,SLLLFR,1
1444,HHHHPH,SLLLFL,2
1445,HHHHPH,SLLLFF,1
1446,HHHHPH,SLLFRR,1
1447,HHHHPH,SLLFRL,0
1448,HHHHPH,SLLFRF,0
1449,HHHHPH,SLLFLR,0
1450,HHHHPH,SLLFLL,2
1451,HHHHPH,SLLFLF,0
1452,HHHHPH,SLLFFR,0
1453,HHHHPH,SLLFFL,0
1454,HHHHPH,SLLFFF,0
1455,HHHHPH,SLFRRL,0
1456,HHHHPH,SLFRRF,1
1457,HHHHPH,SLFRLR,0
1458,HHHHPH,SLFRLL,1
1459,HHHHPH,SLFRLF,0
1460,HHHHPH,SLFRFR,0
1461,HHHHPH,SLFRFL,0
1462,HHHHPH,SLFRFF,0
1463,HHHHPH,SLFLRR,1
1464,HHHHPH,SLFLRL,0
1465,HHHHPH,SLFLRF,0
1466,HHHHPH,SLFLLR,0
1467,HHHHPH,SLFLLF,1
1468,HHHHPH,SLFLFR,0
1469,HHHHPH,SLFLFL,0
1470,HHHHPH,SLFLFF,0
1471,HHHHPH,SLFFRR,1
1472,HHHHPH,SLFFRL,0
1473,HHHHPH,SLFFRF,0
1474,HHHHPH,SLFFLR,0
1475,HHHHPH,SLFFLL,1
1476,HHHHPH,SLFFLF,0
1477,HHHHPH,SLFFFR,0
1478,HHHHPH,SLFFFL,0
1479,HHHHPH,SLFFFF,0
1480,HHHHPH,SFRRLR,1
1481,HHHHPH,SFRRLL,2
1482,HHHHPH,SFRRLF,1
1483,HHHHPH,SFRRFR,2
1484,HHHHPH,SFRRFL,1
1485,HHHHPH,SFRRFF,1
1486,HHHHPH,SFRLRR,1
1487,HHHHPH,SFRLRL,0
1488,HHHHPH,SFRLRF,0
1489,HHHHPH,SFRLLR,0
1490,HHHHPH,SFRLLF,0
1491,HHHHPH,SFRLFR,0
1492,HHHHPH,SFRLFL,0
1493,HHHHPH,SFRLFF,0
1494,HHHHPH,SFRFRR,2
1495,HHHHPH,SFRFRL,0
1496,HHHHPH,SFRFRF,0
1497,HHHHPH,SFRFLR,0
1498,HHHHPH,SFRFLL,1
1499,HHHHPH,SFRFLF,0
1500,HHHHPH,SFRFFR,0
1501,HHHHPH,SFRFFL,0
1502,HHHHPH,SFRFFF,0
1503,HHHHPH,SFLRRL,0
1504,HHHHPH,SFLRRF,0
1505,HHHHPH,SFLRLR,0
1506,HHHHPH,SFLRLL,1
1507,HHHHPH,SFLRLF,0
1508,HHHHPH,SFLRFR,0
1509,HHHHPH,SFLRFL,0
1510,HHHHPH,SFLRFF,0
1511,HHHHPH,SFLLRR,2
1512,HHHHPH,SFLLRL,1
1513,HHHHPH,SFLLRF,1
1514,HHHHPH,SFLLFR,1
1515,HHHHPH,SFLLFL,2
1516,HHHHPH,SFLLFF,1
1517,HHHHPH,SFLFRR,1
1518,HHHHPH,SFLFRL,0
1519,HHHHPH,SFLFRF,0
1520,HHHHPH,SFLFLR,0
1521,HHHHPH,SFLFLL,2
1522,HHHHPH,SFLFLF,0
1523,HHHHPH,SFLFFR,0
1524,HHHHPH,SFLFFL,0
1525,HHHHPH,SFLFFF,0
1526,HHHHPH,SFFRRL,0
1527,HHHHPH,SFFRRF,1
1528,HHHHPH,SFFRLR,0
1529,HHHHPH,SFFRLL,1
1530,HHHHPH,SFFRLF,0
1531,HHHHPH,SFFRFR,0
1532,HHHHPH,SFFRFL,0
1533,HHHHPH,SFFRFF,0
1534,HHHHPH,SFFLRR,1
1535,HHHHPH,SFFLRL,0
1536,HHHHPH,SFFLRF,0
1537,HHHHPH,SFFLLR,0
1538,HHHHPH,SFFLLF,1
1539,HHHHPH,SFFLFR,0
1540,HHHHPH,SFFLFL,0
1541,HHHHPH,SFFLFF,0
1542,HHHHPH,SFFFRR,1
1543,HHHHPH,SFFFRL,0
1544,HHHHPH,SFFFRF,0
1545,HHHHPH,SFFFLR,0
1546,HHHHPH,SFFFLL,1
1547,HHHHPH,SFFFLF,0
1548,HHHHPH,SFFFFR,0
1549,HHHHPH,SFFFFL,0
1550,HHHHPH,SFFFFF,0
1551,HHHHPP,SRRRLR,1
1552,HHHHPP,SRRRLL,1
1553,HHHHPP,SRRRLF,1
1554,HHHHPP,SRRRFR,1
1555,HHHHPP,SRRRFL,1
1556,HHHHPP,SRRRFF,1
1557,HHHHPP,SRRLRR,0
1558,HHHHPP,SRRLRL,0
1559,HHHHPP,SRRLRF,0
1560,HHHHPP,SRRLLR,0
1561,HHHHPP,SRRLLF,0
1562,HHHHPP,SRRLFR,0
1563,HHHHPP,SRRLFL,0
1564,HHHHPP,SRRLFF,0
1565,HHHHPP,SRRFRR,0
1566,HHHHPP,SRRFRL,0
1567,HHHHPP,SRRFRF,0
1568,HHHHPP,SRRFLR,0
1569,HHHHPP,SRRFLL,0
1570,HHHHPP,SRRFLF,0
1571,HHHHPP,SRRFFR,0
1572,HHHHPP,SRRFFL,0
1573,HHHHPP,SRRFFF,0
1574,HHHHPP,SRLRRL,0
1575,HHHHPP,SRLRRF,0
1576,HHHHPP,SRLRLR,0
1577,HHHHPP,SRLRLL,0
1578,HHHHPP,SRLRLF,0
1579,HHHHPP,SRLRFR,0
1580,HHHHPP,SRLRFL,0
1581,HHHHPP,SRLRFF,0
1582,HHHHPP,SRLLRR,1
1583,HHHHPP,SRLLRL,1
1584,HHHHPP,SRLLRF,1
1585,HHHHPP,SRLLFR,1
1586,HHHHPP,SRLLFL,1
1587,HHHHPP,SRLLFF,1
1588,HHHHPP,SRLFRR,0
1589,HHHHPP,SRLFRL,0
1590,HHHHPP,SRLFRF,0
1591,HHHHPP,SRLFLR,0
1592,HHHHPP,SRLFLL,0
1593,HHHHPP,SRLFLF,0
1594,HHHHPP,SRLFFR,0
1595,HHHHPP,SRLFFL,0
1596,HHHHPP,SRLFFF,0
1597,HHHHPP,SRFRRL,0
1598,HHHHPP,SRFRRF,0
1599,HHHHPP,SRFRLR,0
1600,HHHHPP,SRFRLL,0
1601,HHHHPP,SRFRLF,0
1602,HHHHPP,SRFRFR,0
1603,HHHHPP,SRFRFL,0
1604,HHHHPP,SRFRFF,0
1605,HHHHPP,SRFLRR,0
1606,HHHHPP,SRFLRL,0
1607,HHHHPP,SRFLRF,0
1608,HHHHPP,SRFLLR,0
1609,HHHHPP,SRFLLF,0
1610,HHHHPP,SRFLFR,0
1611,HHHHPP,SRFLFL,0
1612,HHHHPP,SRFLFF,0
1613,HHHHPP,SRFFRR,0
1614,HHHHPP,SRFFRL,0
1615,HHHHPP,SRFFRF,0
1616,HHHHPP,SRFFLR,0
1617,HHHHPP,SRFFLL,0
1618,HHHHPP,SRFFLF,0
1619,HHHHPP,SRFFFR,0
1620,HHHHPP,SRFFFL,0
1621,HHHHPP,SRFFFF,0
1622,HHHHPP,SLRRLR,1
1623,HHHHPP,SLRRLL,1
1624,HHHHPP,SLRRLF,1
1625,HHHHPP,SLRRFR,1
1626,HHHHPP,SLRRFL,1
1627,HHHHPP,SLRRFF,1
1628,HHHHPP,SLRLRR,0
1629,HHHHPP,SLRLRL,0
1630,HHHHPP,SLRLRF,0
1631,HHHHPP,SLRLLR,0
1632,HHHHPP,SLRLLF,0
1633,HHHHPP,SLRLFR,0
1634,HHHHPP,SLRLFL,0
1635,HHHHPP,SLRLFF,0
1636,HHHHPP,SLRFRR,0
1637,HHHHPP,SLRFRL,0
1638,HHHHPP,SLRFRF,0
1639,HHHHPP,SLRFLR,0
1640,HHHHPP,SLRFLL,0
1641,HHHHPP,SLRFLF,0
1642,HHHHPP,SLRFFR,0
